id,User_ID,Cust_name,Product_ID,Gender,Age Group,Age,State,Zone,Occupation,Product_Category,Orders,Amount,Shaadi,age_group2
1626,1000549,Sharda,P00029542,Female,26-35,28,Uttar Pradesh,Central,Retail,Food,2,15812,No,26-35
1627,1004248,Parin,P00073842,Female,26-35,31,Haryana,Northern,Aviation,Food,4,15892,Yes,26-35
1628,1004637,Hughsby,P00022542,Male,36-45,36,Himachal Pradesh,Northern,Automobile,Food,3,15810,Yes,36-45
1629,1003895,Farah,P00033042,Male,36-45,42,Karnataka,Southern,IT Sector,Food,2,15892,Yes,36-45
1630,1000287,Skach,P00058042,Female,51-55,51,Madhya Pradesh,Central,Retail,Food,3,15808,Yes,51-55
1631,1003394,Chance,P00106042,Female,36-45,39,Madhya Pradesh,Central,IT Sector,Food,4,15892,Yes,36-45
1632,1002561,Kamberova,P00117442,Female,26-35,35,Maharashtra,Western,Healthcare,Food,2,15807,No,26-35
1633,1001920,Yash,P00270942,Male,36-45,43,Karnataka,Southern,Healthcare,Food,4,15889,Yes,36-45
1634,1005575,Medina,P00173942,Female,36-45,41,Bihar,Eastern,Banking,Food,3,15806,Yes,36-45
1635,1004732,Sudheer,P00344042,Female,26-35,34,Uttar Pradesh,Central,Govt,Food,3,15889,No,26-35
1636,1004510,Crebagga,P00270942,Female,46-50,47,Madhya Pradesh,Central,Retail,Food,1,15806,Yes,46-50
1637,1001680,Vasudev,P00179342,Male,26-35,26,Uttar Pradesh,Central,Media,Food,4,15888,Yes,26-35
1638,1001794,Parishi,P00135142,Female,26-35,31,Uttar Pradesh,Central,Construction,Food,1,15806,No,26-35
1639,1005538,Kartik,P00086142,Female,46-50,48,Uttar Pradesh,Central,Healthcare,Food,4,15887,No,46-50
1640,1001807,Häberlin,P00101942,Female,18-25,23,Delhi,Central,Aviation,Food,1,15803,No,18-25
1641,1003454,Amlan,P00074642,Female,18-25,24,Madhya Pradesh,Central,IT Sector,Food,2,15886,Yes,18-25
1642,1000186,Beth,P00249542,Female,18-25,23,Maharashtra,Western,Healthcare,Food,4,15803,Yes,18-25
1643,1003778,Dickinson,P00265442,Female,26-35,26,Uttar Pradesh,Central,Healthcare,Food,1,15884,Yes,26-35
1644,1005433,Mayank,P00250342,Male,36-45,36,Rajasthan,Northern,Textile,Food,2,15802,No,36-45
1645,1005511,Cox,P00241542,Female,46-50,47,Karnataka,Southern,IT Sector,Food,2,15883,Yes,46-50
1646,1001072,Jamie,P00270242,Male,36-45,36,Andhra Pradesh,Southern,Lawyer,Food,1,15801,Yes,36-45
1647,1003808,Vishakha,P00259942,Female,26-35,27,Maharashtra,Western,Retail,Food,4,15883,No,26-35
1648,1003693,Gary,P00198642,Female,26-35,30,Karnataka,Southern,IT Sector,Food,2,15800,No,26-35
1649,1004819,Swetha,P00005642,Female,36-45,44,Uttar Pradesh,Central,Agriculture,Food,4,15883,Yes,36-45
1650,1005104,Shantanu,P00295942,Female,36-45,39,Uttar Pradesh,Central,IT Sector,Food,4,15800,No,36-45
1651,1001384,Garza,P00237542,Female,18-25,19,Delhi,Central,Govt,Food,4,15882,No,18-25
1652,1004156,Christine,P00286742,Female,55+,91,Maharashtra,Western,IT Sector,Food,4,15799,No,55+
1653,1004238,Dona,P00289342,Female,36-45,39,Uttar Pradesh,Central,Chemical,Games & Toys,4,15882,No,36-45
1654,1001557,Byrd,P00326742,Male,18-25,22,Kerala,Southern,Govt,Food,1,15798,Yes,18-25
1655,1004705,Thea,P00260042,Male,18-25,22,Rajasthan,Northern,Govt,Food,3,15880,Yes,18-25
1656,1000326,Jonathan,P0097142,Male,51-55,51,Bihar,Eastern,Automobile,Food,2,15796,No,51-55
1657,1000866,Dartt,P00035542,Female,0-17,12,Uttar Pradesh,Central,Healthcare,Food,4,15880,No,0-17
1658,1004562,Burns,P00036342,Female,36-45,40,Delhi,Central,IT Sector,Food,4,15796,Yes,36-45
1659,1000352,Maris,P00205142,Female,18-25,21,Karnataka,Southern,Automobile,Food,3,15877,No,18-25
1660,1000036,Sonia,P00250242,Female,26-35,29,Haryana,Northern,IT Sector,Food,2,15795,No,26-35
1661,1003554,Shreya,P00245642,Female,26-35,31,Uttar Pradesh,Central,Aviation,Food,3,15877,No,26-35
1662,1005682,Donatelli,P00256542,Male,18-25,25,Uttar Pradesh,Central,Chemical,Food,4,15795,Yes,18-25
1663,1003487,Jesus,P00357042,Female,18-25,23,Andhra Pradesh,Southern,Healthcare,Food,3,15876,No,18-25
1664,1005283,Annie,P00270842,Female,18-25,25,Uttar Pradesh,Central,Aviation,Food,1,15795,Yes,18-25
1665,1002700,Ankit,P00015942,Female,26-35,30,Himachal Pradesh,Northern,Chemical,Food,1,15876,Yes,26-35
1666,1005077,Venier,P00214442,Female,26-35,35,Delhi,Central,Retail,Food,4,15792,Yes,26-35
1667,1001737,Adhvaita,P00217942,Female,36-45,36,Uttar Pradesh,Central,Healthcare,Food,3,15876,Yes,36-45
1668,1003341,Laura,P00302342,Female,26-35,27,Uttar Pradesh,Central,Aviation,Food,2,15792,No,26-35
1669,1002987,Ludtke,P00358242,Female,18-25,24,Bihar,Eastern,Media,Food,1,15874,No,18-25
1670,1000065,Krohn,P00174442,Female,36-45,41,Uttar Pradesh,Central,Construction,Food,3,15792,No,36-45
1671,1003664,Gunjan,P00026642,Male,36-45,44,Maharashtra,Western,IT Sector,Food,3,15874,Yes,36-45
1672,1005020,Hagelstein,P00227942,Male,55+,56,Andhra Pradesh,Southern,Retail,Food,2,15791,No,55+
1673,1001242,Lucas,P00025742,Male,36-45,45,Maharashtra,Western,Lawyer,Food,3,15873,No,36-45
1674,1005300,Shivanshu,P00258942,Female,26-35,30,Uttar Pradesh,Central,Banking,Food,1,15791,No,26-35
1675,1004531,Girase,P00071442,Female,18-25,23,Karnataka,Southern,IT Sector,Food,3,15872,Yes,18-25
1676,1000198,Robert,P00244142,Female,26-35,32,Bihar,Eastern,Automobile,Food,4,15790,Yes,26-35
1677,1000245,Dortch,P00088442,Female,36-45,38,Uttar Pradesh,Central,Banking,Food,2,15871,Yes,36-45
1678,1006002,Denny,P00313442,Female,51-55,51,Maharashtra,Western,IT Sector,Food,4,15790,No,51-55
1679,1002030,Mitchum,P00113042,Female,26-35,31,Karnataka,Southern,IT Sector,Food,4,15870,Yes,26-35
1680,1002063,Shreyshi,P00365142,Female,26-35,29,Uttar Pradesh,Central,Agriculture,Food,3,15786,No,26-35
1681,1004600,Utkarsh,P00132842,Female,26-35,31,Gujarat,Western,Media,Food,2,15869,No,26-35
1682,1001667,Mane,P00346442,Female,51-55,52,Haryana,Northern,Retail,Food,2,15784,No,51-55
1683,1003138,Jasper,P00276142,Female,36-45,39,Gujarat,Western,Agriculture,Food,2,15868,Yes,36-45
1684,1001737,Adhvaita,P00130642,Female,36-45,43,Jharkhand,Eastern,Automobile,Food,2,15781,Yes,36-45
1685,1000579,Lee,P00178942,Female,26-35,28,Maharashtra,Western,Aviation,Food,4,15868,No,26-35
1686,1003398,Leinenbach,P00015142,Female,18-25,19,Uttar Pradesh,Central,Lawyer,Food,1,15781,No,18-25
1687,1002979,Ken,P00114042,Female,36-45,42,Maharashtra,Western,Aviation,Food,2,15867,No,36-45
1688,1002565,Kean,P00154642,Female,36-45,45,Maharashtra,Western,Aviation,Food,1,15780,No,36-45
1689,1004058,Shaily,P00302942,Female,26-35,33,Gujarat,Western,Aviation,Food,2,15866,No,26-35
1690,1001069,Krutika,P00008442,Female,26-35,34,Himachal Pradesh,Northern,Healthcare,Food,2,15779,No,26-35
1691,1001606,Ted,P00142842,Male,36-45,39,Telangana,Southern,Govt,Food,2,15865,Yes,36-45
1692,1004957,Inderpreet,P00150442,Female,26-35,32,Maharashtra,Western,Govt,Food,4,15779,No,26-35
1693,1005403,Caroline,P00219942,Male,0-17,15,Maharashtra,Western,Healthcare,Food,1,15864,No,0-17
1694,1001752,Crestani,P00125742,Female,26-35,33,Maharashtra,Western,Govt,Food,1,15778,No,26-35
1695,1001680,Vasudev,P00122942,Male,26-35,26,Maharashtra,Western,Govt,Food,3,15863,No,26-35
1696,1001969,Klamczynski,P00181742,Male,26-35,27,Uttar Pradesh,Central,Aviation,Food,4,15778,Yes,26-35
1697,1003509,Garverick,P00017042,Female,18-25,23,Delhi,Central,Textile,Food,3,15860,No,18-25
1698,1002748,Farhat,P00155442,Female,26-35,32,Uttar Pradesh,Central,Healthcare,Food,3,15777,No,26-35
1699,1002205,Amol,P00319342,Male,26-35,35,Gujarat,Western,Govt,Food,4,15860,No,26-35
1700,1004524,Anjali,P00074342,Female,26-35,30,Haryana,Northern,Banking,Food,4,15776,Yes,26-35
1701,1002848,Cyra,P00192042,Female,26-35,31,Maharashtra,Western,Textile,Food,3,15859,No,26-35
1702,1003309,Zeldin,P00127442,Female,26-35,35,Karnataka,Southern,IT Sector,Food,3,15776,No,26-35
1703,1005915,MacIntyre,P00263542,Female,18-25,21,Maharashtra,Western,Lawyer,Food,4,15858,No,18-25
1704,1000588,Joni,P00176742,Male,26-35,31,Jharkhand,Eastern,Automobile,Food,2,15856,No,26-35
1705,1001988,Cohen,P00192042,Male,26-35,32,Maharashtra,Western,Agriculture,Food,3,15853,No,26-35
1706,1003929,Prajakta,P00246642,Female,26-35,31,Karnataka,Southern,Aviation,Food,1,15851,No,26-35
1707,1000271,Anne,P00223942,Female,18-25,25,Karnataka,Southern,Aviation,Food,4,15772,No,18-25
1708,1000216,Gjertsen,P00115542,Female,46-50,50,Madhya Pradesh,Central,Govt,Food,4,15851,No,46-50
1709,1000934,Hagelstein,P00313542,Male,36-45,45,Andhra Pradesh,Southern,Healthcare,Food,4,15771,No,36-45
1710,1004802,Patil,P00114542,Female,55+,77,Karnataka,Southern,Aviation,Food,1,15850,No,55+
1711,1001356,Resi,P00090842,Male,18-25,18,Maharashtra,Western,Aviation,Food,3,15771,Yes,18-25
1712,1001681,Harold,P00275842,Male,18-25,21,Madhya Pradesh,Central,Aviation,Food,2,15849,Yes,18-25
1713,1005827,Sarita,P00036842,Female,26-35,33,Maharashtra,Western,IT Sector,Food,1,15771,Yes,26-35
1714,1005653,Dortch,P00285842,Male,51-55,53,Maharashtra,Western,Aviation,Food,4,15849,No,51-55
1715,1003998,Patterson,P00150842,Male,46-50,48,Uttar Pradesh,Central,Textile,Food,4,15770,No,46-50
1716,1004933,Schmidt,P00052042,Female,26-35,31,Uttar Pradesh,Central,Food Processing,Food,2,15769,Yes,26-35
1717,1004966,Dodson,P00329542,Female,51-55,53,Uttar Pradesh,Central,Aviation,Food,4,15769,No,51-55
1718,1002565,Kean,P00196142,Female,36-45,40,Delhi,Central,Hospitality,Food,4,15768,Yes,36-45
1719,1003801,Kendrick,P00130642,Female,18-25,24,Maharashtra,Western,Govt,Food,4,15768,Yes,18-25
1720,1005547,Shefali,P00207342,Male,18-25,18,Delhi,Central,Aviation,Food,3,15765,Yes,18-25
1721,1005074,MacKendrick,P00177342,Female,0-17,17,Delhi,Central,Aviation,Food,4,15697,Yes,0-17
1722,1001545,Pranjali,P00145942,Female,26-35,31,Karnataka,Southern,Retail,Food,4,15765,No,26-35
1723,1000161,Chloris,P00106042,Female,46-50,46,Karnataka,Southern,Hospitality,Food,2,15697,No,46-50
1724,1003688,Craig,P00304442,Female,18-25,20,Uttar Pradesh,Central,IT Sector,Food,4,15765,Yes,18-25
1725,1004627,Rosenblatt,P00085142,Female,55+,76,Maharashtra,Western,Healthcare,Food,3,15696,Yes,55+
1726,1001757,Eleni,P00028542,Female,26-35,35,Karnataka,Southern,Banking,Food,4,15764,No,26-35
1727,1000702,Deirdre,P00062842,Female,36-45,45,Maharashtra,Western,IT Sector,Food,3,15695,Yes,36-45
1728,1003999,Thomas,P00046842,Female,36-45,38,Madhya Pradesh,Central,Lawyer,Food,2,15764,Yes,36-45
1729,1005441,Caudle,P00005742,Female,51-55,51,Madhya Pradesh,Central,Aviation,Food,2,15694,Yes,51-55
1730,1002057,Arti,P00093642,Female,36-45,44,Uttar Pradesh,Central,IT Sector,Food,1,15763,No,36-45
1731,1006021,Ashmi,P00085942,Female,26-35,33,Uttar Pradesh,Central,Food Processing,Food,2,15694,No,26-35
1732,1000392,Cooley,P00277642,Female,18-25,21,Delhi,Central,Food Processing,Food,4,15762,No,18-25
1733,1001883,Praneet,P00053042,Male,51-55,51,Uttarakhand,Central,Chemical,Food,2,15693,No,51-55
1734,1000726,O'Brian,P00037142,Male,26-35,34,Uttar Pradesh,Central,Lawyer,Food,4,15759,No,26-35
1735,1005543,Philisse,P00112142,Female,26-35,30,Haryana,Northern,Media,Food,2,15691,No,26-35
1736,1005074,MacKendrick,P00350142,Female,0-17,12,Maharashtra,Western,Govt,Food,2,15757,Yes,0-17
1737,1003563,Becky,P00205942,Female,26-35,27,Maharashtra,Western,Banking,Food,3,15691,Yes,26-35
1738,1005083,Laura,P00265242,Female,26-35,30,Bihar,Eastern,Healthcare,Food,1,15756,Yes,26-35
1739,1003824,Dilbeck,P00145442,Female,26-35,31,Maharashtra,Western,Chemical,Food,1,15690,No,26-35
1740,1005638,Akancha,P00274342,Female,18-25,25,Madhya Pradesh,Central,Chemical,Food,1,15756,Yes,18-25
1741,1000549,Sharda,P00161442,Female,26-35,30,Rajasthan,Northern,Banking,Food,4,15690,No,26-35
1742,1001285,Laalji,P00022942,Male,36-45,37,Uttar Pradesh,Central,Govt,Food,3,15755,No,36-45
1743,1003051,Moren,P00004242,Female,18-25,24,Andhra Pradesh,Southern,Retail,Food,1,15689,No,18-25
1744,1001202,Diwakar,P00250342,Female,36-45,37,Delhi,Central,Food Processing,Food,3,15754,No,36-45
1745,1002472,Claudia,P00119742,Female,26-35,31,Andhra Pradesh,Southern,Agriculture,Food,2,15689,No,26-35
1746,1005184,Zic,P00357042,Female,18-25,21,Uttar Pradesh,Central,Agriculture,Food,1,15754,Yes,18-25
1747,1004962,Namrata,P00251242,Female,26-35,27,Maharashtra,Western,Media,Food,1,15689,No,26-35
1748,1004425,Indulekha,P00008342,Female,36-45,43,Andhra Pradesh,Southern,IT Sector,Food,2,15752,Yes,36-45
1749,1000509,Rohan,P00265242,Female,26-35,28,Maharashtra,Western,IT Sector,Food,2,15689,Yes,26-35
1750,1000630,Maurice,P00110042,Male,36-45,45,Haryana,Northern,IT Sector,Food,1,15752,No,36-45
1751,1005247,Blumstein,P00250342,Male,0-17,15,Madhya Pradesh,Central,Media,Food,3,15688,Yes,0-17
1752,1002774,Vijay,P00212042,Female,26-35,29,Bihar,Eastern,Lawyer,Food,4,15750,Yes,26-35
1753,1004562,Burns,P00248542,Female,36-45,39,Uttar Pradesh,Central,Govt,Food,1,15682,No,36-45
1754,1004972,Barcio,P00022942,Female,36-45,44,Maharashtra,Western,Banking,Food,3,15750,Yes,36-45
1755,1006002,Denny,P00136842,Female,51-55,53,Uttar Pradesh,Central,Aviation,Food,3,15678,No,51-55
1756,1005504,Ashmeet,P00002442,Female,46-50,47,Uttar Pradesh,Central,Healthcare,Food,1,15749,No,46-50
1757,1004967,Pippenger,P00150942,Female,18-25,19,Haryana,Northern,Healthcare,Food,3,15677,No,18-25
1758,1001594,West,P00282242,Male,36-45,37,Uttarakhand,Central,Agriculture,Food,4,15749,No,36-45
1759,1002637,Lebron,P00084442,Male,36-45,44,Gujarat,Western,Healthcare,Food,2,15676,Yes,36-45
1760,1001033,Shweta,P00198042,Female,26-35,31,Maharashtra,Western,Healthcare,Food,1,15748,No,26-35
1761,1002858,Adhvaita,P00034442,Male,0-17,16,Madhya Pradesh,Central,Healthcare,Food,4,15676,Yes,0-17
1762,1001647,Norvell,P00113942,Female,18-25,24,Uttar Pradesh,Central,Aviation,Food,4,15747,No,18-25
1763,1004802,Patil,P00089242,Female,55+,65,Maharashtra,Western,Aviation,Food,4,15675,No,55+
1764,1003280,Keith,P00079742,Female,26-35,29,Jharkhand,Eastern,Aviation,Food,4,15745,No,26-35
1765,1005074,MacKendrick,P00195842,Female,0-17,17,Uttar Pradesh,Central,Healthcare,Food,2,15675,No,0-17
1766,1004909,Olvera,P00110742,Male,36-45,40,Uttar Pradesh,Central,Healthcare,Food,3,15744,No,36-45
1767,1000312,Gilpin,P00058042,Male,51-55,53,Uttar Pradesh,Central,Aviation,Food,3,15675,Yes,51-55
1768,1003308,Cortes,P00052842,Male,18-25,21,Andhra Pradesh,Southern,Aviation,Food,1,15742,Yes,18-25
1769,1002664,percer,P00221142,Female,36-45,38,Himachal Pradesh,Northern,Banking,Food,3,15674,No,36-45
1770,1004425,Indulekha,P00073842,Female,36-45,38,Maharashtra,Western,Automobile,Food,1,15742,No,36-45
1771,1003652,Willingham,P00074242,Female,26-35,27,Delhi,Central,Textile,Food,4,15672,No,26-35
1772,1004644,Pournamasi,P00217742,Female,51-55,53,Karnataka,Southern,IT Sector,Food,3,15741,No,51-55
1773,1003651,Kotsonis,P00116142,Female,26-35,28,Maharashtra,Western,IT Sector,Food,3,15671,No,26-35
1774,1004687,MaryBeth,P00061142,Female,36-45,41,Maharashtra,Western,Healthcare,Food,3,15741,Yes,36-45
1775,1000515,DeCherney,P00108442,Female,26-35,30,Uttar Pradesh,Central,Banking,Food,1,15670,Yes,26-35
1776,1000131,Megha,P00126142,Female,18-25,19,Uttar Pradesh,Central,Food Processing,Food,1,15739,Yes,18-25
1777,1004074,Zuschuss,P00115542,Female,36-45,42,Karnataka,Southern,Automobile,Food,3,15669,Yes,36-45
1778,1001449,Dorris,P00274542,Female,36-45,44,Uttar Pradesh,Central,Healthcare,Food,1,15739,No,36-45
1779,1002116,Stuti,P00135442,Female,18-25,25,Uttar Pradesh,Central,Automobile,Food,2,15669,No,18-25
1780,1001220,Nelson,P00118542,Male,0-17,14,Maharashtra,Western,IT Sector,Food,2,15738,No,0-17
1781,1000984,Ben,P00288442,Female,51-55,51,Haryana,Northern,Automobile,Food,2,15668,Yes,51-55
1782,1003051,Moren,P00001942,Female,18-25,22,Madhya Pradesh,Central,Agriculture,Food,2,15737,No,18-25
1783,1001980,Christina,P00269642,Female,36-45,38,Uttar Pradesh,Central,Healthcare,Food,3,15668,No,36-45
1784,1005235,D'Ascenzo,P00346242,Female,26-35,31,Uttar Pradesh,Central,Chemical,Food,2,15737,Yes,26-35
1785,1003990,Cathy,P00123842,Female,26-35,33,Madhya Pradesh,Central,Healthcare,Food,2,15666,No,26-35
1786,1001383,Jacobs,P00113042,Male,26-35,30,Uttarakhand,Central,IT Sector,Food,2,15736,Yes,26-35
1787,1003724,Devendra,P00128342,Female,36-45,41,Delhi,Central,IT Sector,Food,4,15665,Yes,36-45
1788,1004343,Swetlana,P00014042,Female,26-35,26,Madhya Pradesh,Central,Aviation,Food,2,15734,Yes,26-35
1789,1005312,Brooke,P00154642,Female,26-35,35,Karnataka,Southern,Retail,Food,2,15665,Yes,26-35
1790,1000889,Parth,P00251242,Male,46-50,50,Uttar Pradesh,Central,Aviation,Food,3,15734,No,46-50
1791,1004139,Ulpright,P00033042,Female,55+,63,Madhya Pradesh,Central,IT Sector,Food,2,15665,No,55+
1792,1001164,Katrina,P00169642,Male,26-35,26,Punjab,Northern,Automobile,Food,3,15732,Yes,26-35
1793,1003661,Nandita,P00118742,Female,36-45,42,Andhra Pradesh,Southern,Healthcare,Food,2,15664,No,36-45
1794,1002782,Uudhav,P00240142,Male,18-25,25,Uttarakhand,Central,IT Sector,Food,2,15732,Yes,18-25
1795,1002235,Kishwar,P00265542,Female,0-17,15,Delhi,Central,Govt,Food,1,15662,Yes,0-17
1796,1003769,Berenike,P00069042,Female,26-35,35,Uttar Pradesh,Central,Construction,Food,2,15731,No,26-35
1797,1001112,Abelman,P00083242,Female,18-25,24,Delhi,Central,IT Sector,Food,3,15661,No,18-25
1798,1003519,Catlett,P00003942,Male,26-35,34,Punjab,Northern,Lawyer,Food,2,15730,Yes,26-35
1799,1004681,Wallace,P00331442,Male,36-45,44,Kerala,Southern,Banking,Food,2,15659,Yes,36-45
1800,1000823,Dowd,P00136542,Female,26-35,33,Madhya Pradesh,Central,Retail,Food,4,15729,No,26-35
1801,1004611,Apoorv,P00110942,Male,18-25,21,Madhya Pradesh,Central,Healthcare,Food,2,15659,No,18-25
1802,1000877,Sanjova,P00115242,Female,26-35,30,Maharashtra,Western,IT Sector,Food,4,15729,No,26-35
1803,1005264,Barbara,P00000142,Female,18-25,22,Uttar Pradesh,Central,Retail,Food,4,15659,No,18-25
1804,1002801,Moffitt,P00310242,Male,26-35,27,Delhi,Central,Construction,Food,4,15728,No,26-35
1805,1002751,Allen,P00299142,Male,26-35,34,Himachal Pradesh,Northern,Lawyer,Food,2,15658,Yes,26-35
1806,1003213,Bolton,P00216342,Male,26-35,29,Uttar Pradesh,Central,Lawyer,Food,4,15728,Yes,26-35
1807,1003145,Ballentine,P00119842,Female,18-25,22,Maharashtra,Western,Hospitality,Food,4,15657,No,18-25
1808,1005501,Trupti,P00150942,Female,26-35,27,Maharashtra,Western,Aviation,Food,2,15723,No,26-35
1809,1004556,Zic,P00119242,Female,46-50,46,Karnataka,Southern,Govt,Food,3,15655,No,46-50
1810,1005986,Parnavi,P00292042,Male,55+,80,Haryana,Northern,Retail,Food,2,15722,Yes,55+
1811,1004833,Chandni,P00216342,Female,36-45,37,Karnataka,Southern,Textile,Food,2,15654,No,36-45
1812,1002235,Kishwar,P0097842,Male,0-17,16,Uttar Pradesh,Central,Healthcare,Food,1,15721,No,0-17
1813,1005738,O'Donnell,P00280742,Female,26-35,29,Uttar Pradesh,Central,Media,Food,4,15654,No,26-35
1814,1006036,Halladay,P00089942,Male,26-35,26,Himachal Pradesh,Northern,Chemical,Food,3,15718,No,26-35
1815,1004153,Heidel,P00237542,Female,51-55,51,Haryana,Northern,Banking,Food,1,15653,Yes,51-55
1816,1004122,Aastha,P00216942,Female,18-25,18,Karnataka,Southern,Govt,Food,2,15718,Yes,18-25
1817,1004589,Dunbar,P00129642,Female,26-35,28,Uttar Pradesh,Central,Media,Food,1,15653,Yes,26-35
1818,1000911,Jaydeep,P00342742,Female,51-55,54,Karnataka,Southern,Media,Food,3,15717,Yes,51-55
1819,1005185,Talbott,P00100042,Male,36-45,40,Uttar Pradesh,Central,Aviation,Food,3,15653,No,36-45
1820,1004334,Akash,P00233442,Female,26-35,35,Madhya Pradesh,Central,Lawyer,Food,3,15715,No,26-35
1821,1004310,Shaun,P00236642,Female,26-35,32,Madhya Pradesh,Central,Hospitality,Food,3,15651,No,26-35
1822,1004748,Yohann,P00273742,Female,46-50,48,Madhya Pradesh,Central,IT Sector,Food,1,15715,Yes,46-50
1823,1000604,Pistek,P00168842,Female,46-50,46,Maharashtra,Western,Chemical,Food,2,15650,No,46-50
1824,1004495,Lichtenstein,P00118042,Female,18-25,25,Maharashtra,Western,IT Sector,Food,4,15714,No,18-25
1825,1000669,Jesslyn,P00054942,Female,26-35,27,Uttar Pradesh,Central,IT Sector,Food,3,15650,Yes,26-35
1826,1005826,Srishti,P00248842,Female,18-25,21,Uttar Pradesh,Central,Aviation,Food,2,15711,Yes,18-25
1827,1004904,Priyanshu,P00275642,Female,51-55,53,Uttar Pradesh,Central,Chemical,Food,1,15650,Yes,51-55
1828,1004786,Liston,P00177442,Female,46-50,47,Maharashtra,Western,Healthcare,Food,3,15710,No,46-50
1829,1001843,Maribeth,P00324942,Female,26-35,26,Madhya Pradesh,Central,Govt,Food,3,15648,No,26-35
1830,1001051,Aastha,P00159442,Male,26-35,30,Delhi,Central,Govt,Food,4,15708,No,26-35
1831,1002872,Girase,P00055542,Female,26-35,28,Maharashtra,Western,Media,Food,1,15647,No,26-35
1832,1005680,Mary,P00112142,Female,51-55,55,Maharashtra,Western,Banking,Food,3,15647,Yes,51-55
1833,1004743,Cox,P00083942,Female,55+,73,Madhya Pradesh,Central,Govt,Food,3,15646,Yes,55+
1834,1001314,Bzostek,P00125942,Male,18-25,21,Madhya Pradesh,Central,Banking,Food,1,15645,Yes,18-25
1835,1003562,Sonal,P00130442,Male,26-35,33,Uttar Pradesh,Central,IT Sector,Food,1,15645,No,26-35
1836,1002457,Latchford,P00002142,Female,26-35,29,Uttar Pradesh,Central,Chemical,Food,2,15707,No,26-35
1837,1002063,Shreyshi,P00187942,Female,26-35,29,Karnataka,Southern,Banking,Food,4,15644,No,26-35
1838,1003032,Matthias,P00210342,Female,26-35,34,Bihar,Eastern,Chemical,Food,2,15703,Yes,26-35
1839,1000704,Nathan,P00364842,Male,36-45,37,Telangana,Southern,Automobile,Food,2,15644,No,36-45
1840,1005886,Kunitz,P00148642,Female,26-35,33,Maharashtra,Western,Healthcare,Food,1,15703,No,26-35
1841,1001752,Crestani,P00151742,Female,26-35,26,Maharashtra,Western,Banking,Food,3,15641,No,26-35
1842,1000963,Monu,P00313142,Female,26-35,33,Madhya Pradesh,Central,Govt,Food,4,15702,No,26-35
1843,1005437,Mitchum,P00059442,Female,26-35,33,Haryana,Northern,Lawyer,Food,2,15639,No,26-35
